,Restaurant_id,Food Rating,Service Rating,Value Rating,Atmosphere Rating,Meals
3432,id_8474,,,,,
3433,id_882,4.0,4.0,4.0,,"Breakfast, Lunch, Dinner, Brunch"
3434,id_1218,4.0,4.0,4.5,,"Lunch, Dinner"
3435,id_10061,4.0,3.5,4.5,,
3436,id_3691,3.5,3.5,4.0,,"Lunch, Dinner, Brunch"
3437,id_5945,,,,,
3438,id_1198,4.0,4.0,3.5,4.0,
3439,id_854,,,,,
3440,id_7037,3.5,3.5,3.5,4.5,
3441,id_1544,,,,,
3442,id_2251,3.0,3.0,3.0,3.5,"Lunch, Dinner"
3443,id_3475,,,,,
3444,id_315,,,,,
3445,id_10761,,,,,
3446,id_2011,4.5,4.5,4.5,4.5,"Lunch, Dinner"
3447,id_8842,3.0,3.0,3.0,2.5,
3448,id_2948,4.5,3.5,3.5,3.0,"Lunch, Breakfast, Dinner"
3449,id_149,4.0,3.5,3.5,4.5,
3450,id_1169,,,,,
3451,id_3740,,,,,
3452,id_3211,4.0,4.5,4.0,4.5,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
3453,id_5173,,,,,
3454,id_2371,4.5,4.5,4.0,4.5,"Dinner, Lunch, Drinks"
3455,id_979,2.5,3.5,3.0,,Drinks
3456,id_1734,4.0,4.0,4.0,,
3457,id_2637,,,,,
3458,id_13032,,,,,
3459,id_877,4.5,4.5,4.0,4.5,
3460,id_11226,,,,,
3461,id_16024,,,,,
3462,id_11188,3.5,3.5,4.0,3.5,
3463,id_2198,4.5,4.5,4.0,,
3464,id_433,4.0,4.0,3.5,4.0,
3465,id_759,,,,,
3466,id_12604,,,,,
3467,id_8683,,,,,"Breakfast, Lunch, Dinner"
3468,id_4910,4.0,4.5,4.0,,"Lunch, Dinner, Breakfast"
3469,id_2145,4.0,4.0,3.5,3.5,"Lunch, Dinner, Late Night"
3470,id_1885,3.5,3.5,3.0,,"Breakfast, Dinner, Brunch"
3471,id_2071,4.0,3.5,4.0,,"Lunch, Dinner"
3472,id_13571,,,,,"Lunch, Dinner"
3473,id_13801,,,,,"Lunch, Dinner"
3474,id_2215,3.0,3.5,3.5,,
3475,id_7095,,,,,
3476,id_4048,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night, Drinks"
3477,id_294,,,,,
3478,id_254,,,,,
3479,id_12,4.5,4.5,4.0,,
3480,id_14894,3.0,3.0,3.0,,
3481,id_1712,4.5,4.5,4.0,,
3482,id_15964,,,,,Lunch
3483,id_13888,,,,,
3484,id_5782,,,,,"Breakfast, Lunch, Dinner"
3485,id_610,4.5,4.5,4.0,4.0,
3486,id_2521,,,,,
3487,id_3975,,,,,"Dinner, Breakfast, Lunch"
3488,id_997,4.5,4.5,4.0,4.5,
3489,id_6132,4.0,4.0,4.0,4.5,"Lunch, Dinner"
3490,id_5886,,,,,
3491,id_4497,4.5,4.5,4.0,4.0,"Lunch, Dinner"
3492,id_2632,4.0,4.0,4.0,,"Drinks, Breakfast, Brunch"
3493,id_9577,3.5,3.5,3.5,,"Lunch, Dinner"
3494,id_1755,,,,,
3495,id_1491,4.5,4.5,4.0,4.5,"Dinner, Late Night"
3496,id_8850,,,,,
3497,id_12517,,,,,
3498,id_42,4.5,4.5,4.5,,
3499,id_4937,4.0,4.0,3.5,4.0,
3500,id_4562,4.0,4.0,4.0,,
3501,id_654,4.0,4.0,3.5,,
3502,id_2235,4.0,4.5,4.0,3.5,
3503,id_4815,,,,,
3504,id_7875,,,,,
3505,id_257,4.5,4.5,4.0,,
3506,id_4968,,,,,
3507,id_604,,,,,
3508,id_13895,,,,,"Breakfast, Lunch, Dinner"
3509,id_4323,4.5,4.5,4.0,4.0,
3510,id_684,4.5,4.5,4.5,5.0,
3511,id_776,,,,,
3512,id_3609,,,,,"Lunch, Dinner"
3513,id_8899,,,,,
3514,id_3841,4.0,4.5,4.5,,"Breakfast, Lunch, Dinner"
3515,id_848,4.0,3.5,4.0,3.5,"Lunch, Dinner, Late Night"
3516,id_1157,4.0,4.0,3.5,3.5,"Lunch, Dinner, Late Night"
3517,id_3265,4.0,4.0,3.5,4.5,"Lunch, Dinner"
3518,id_7113,3.5,3.5,3.5,3.5,"Lunch, Dinner"
3519,id_5281,4.0,3.5,3.5,3.5,Dinner
3520,id_1534,4.5,4.0,3.5,4.0,"Lunch, Dinner"
3521,id_2955,4.0,3.5,3.5,4.0,
3522,id_4083,4.5,4.5,4.5,4.5,"Lunch, Dinner"
3523,id_1691,,,,,
3524,id_432,,,,,
3525,id_1144,,,,,
3526,id_3870,4.0,3.5,4.0,3.5,
3527,id_1343,5.0,4.5,4.5,,"Lunch, Dinner"
3528,id_79,4.5,4.5,4.0,,
3529,id_4968,,,,,
3530,id_852,4.0,3.5,3.5,3.5,"Lunch, Dinner, Brunch"
3531,id_13441,3.0,3.5,3.0,3.5,"Breakfast, Lunch, Dinner"
3532,id_5425,2.0,2.5,3.0,,
3533,id_2471,,,,,
3534,id_1545,4.0,3.5,3.0,4.0,"Lunch, Dinner"
3535,id_919,,,,,
3536,id_1064,,,,,
3537,id_1753,4.0,4.0,4.0,,"Lunch, Dinner"
3538,id_706,4.5,4.0,4.0,,"Dinner, Lunch"
3539,id_1665,4.0,4.0,4.0,,"Dinner, Drinks"
3540,id_1402,,,,,
3541,id_1332,2.0,3.5,3.5,,Drinks
3542,id_1990,3.5,4.0,3.5,,"Lunch, Dinner"
3543,id_1142,4.0,3.5,3.5,4.0,"Lunch, Dinner, Breakfast"
3544,id_167,4.0,3.5,4.0,,
3545,id_655,,,,,
3546,id_5783,,,,,"Lunch, Dinner"
3547,id_3597,,,,,
3548,id_2075,,,,,
3549,id_3575,,,,,
3550,id_1240,4.5,5.0,4.5,4.5,
3551,id_1195,4.5,4.0,4.5,,
3552,id_6225,3.0,2.5,2.5,3.5,"Lunch, Dinner"
3553,id_2721,4.0,4.5,4.5,4.0,Dinner
3554,id_3259,3.0,3.0,3.0,3.0,"Dinner, Breakfast, Lunch, Late Night"
3555,id_7045,,,,,
3556,id_10066,,,,,"Lunch, Dinner"
3557,id_2231,4.0,4.0,3.5,3.5,
3558,id_6317,4.5,4.5,4.5,,Dinner
3559,id_6862,,,,,
3560,id_389,3.5,3.5,4.0,3.5,Dinner
3561,id_5272,3.5,4.0,3.5,,"Lunch, Dinner"
3562,id_399,,,,,
3563,id_89,,,,,
3564,id_1830,,,,,
3565,id_971,,,,,
3566,id_238,4.5,4.5,4.0,,"Breakfast, Lunch, Dinner, Late Night, Drinks"
3567,id_4558,,,,,
3568,id_6257,4.0,4.0,4.0,3.5,"Lunch, Dinner"
3569,id_2061,,,,,
3570,id_828,4.5,4.5,4.0,,"Lunch, Dinner, Brunch, Drinks"
3571,id_6239,,,,,
3572,id_2067,,,,,
3573,id_5460,,,,,
3574,id_3295,,,,,
3575,id_5388,,,,,
3576,id_1943,3.0,3.0,3.5,2.5,Lunch
3577,id_3111,,,,,
3578,id_3561,3.5,3.5,3.5,3.0,"Dinner, Late Night"
3579,id_1630,4.0,4.0,4.0,4.0,"Dinner, Lunch"
3580,id_5856,,,,,
3581,id_743,,,,,
3582,id_2918,4.5,4.0,4.0,4.0,"Lunch, Dinner"
3583,id_2282,,,,,
3584,id_1837,,,,,
3585,id_11027,3.0,2.5,3.0,,"Lunch, Dinner"
3586,id_4456,3.5,3.5,3.5,4.0,"Lunch, Dinner"
3587,id_1189,4.5,4.5,4.0,4.5,"Breakfast, Lunch, Dinner"
3588,id_4664,4.0,4.0,4.0,4.0,
3589,id_1390,4.5,4.0,4.5,5.0,"Lunch, Dinner"
3590,id_7240,3.0,2.5,3.0,3.0,Dinner
3591,id_2136,4.0,4.0,3.5,3.5,
3592,id_1599,4.0,4.0,4.5,4.0,"Dinner, Late Night, Drinks"
3593,id_4818,,,,,
3594,id_4503,5.0,4.5,4.5,,
3595,id_12922,3.0,3.5,2.5,3.5,"Dinner, Late Night"
3596,id_4634,4.0,4.0,4.0,4.0,
3597,id_3064,3.5,3.5,3.5,,Dinner
3598,id_6363,4.5,4.5,4.0,,"Dinner, Lunch"
3599,id_581,4.0,3.5,3.5,,"Dinner, Lunch, Drinks"
3600,id_12146,,,,,
3601,id_1478,3.5,3.5,3.5,3.0,"Lunch, Dinner, Brunch, Late Night"
3602,id_2398,,,,,
3603,id_11020,4.0,4.0,4.0,,"Dinner, Lunch"
3604,id_999,,,,,
3605,id_1225,,,,,"Lunch, Dinner"
3606,id_797,5.0,5.0,5.0,,
3607,id_7323,4.0,3.5,4.0,3.5,"Lunch, Brunch"
3608,id_2852,4.5,3.5,4.5,3.5,"Lunch, Dinner"
3609,id_8655,3.5,4.0,4.0,4.0,"Lunch, Dinner"
3610,id_5195,,,,,
3611,id_10392,,,,,"Lunch, Dinner"
3612,id_564,4.0,4.0,4.0,,
3613,id_48,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
3614,id_5538,4.0,4.0,3.5,4.0,
3615,id_4871,,,,,
3616,id_831,4.0,4.0,3.5,3.5,Dinner
3617,id_11874,3.0,2.5,2.5,2.5,
3618,id_3441,,,,,
3619,id_4082,,,,,
3620,id_5438,4.5,4.5,4.5,5.0,Dinner
3621,id_10075,,,,,"Lunch, Dinner"
3622,id_294,4.5,4.5,4.5,4.0,
3623,id_201,4.5,4.5,4.5,4.0,
3624,id_5236,,,,,
3625,id_6319,3.0,2.0,3.0,,
3626,id_4764,3.0,4.0,3.0,,"Breakfast, Lunch"
3627,id_9947,3.0,3.0,2.5,,Dinner
3628,id_2684,4.5,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
3629,id_802,,,,,
3630,id_6765,4.0,3.5,3.5,,"Lunch, Dinner"
3631,id_1796,4.0,4.0,3.5,4.5,"Lunch, Dinner, Drinks"
3632,id_6568,3.0,2.5,4.0,,Lunch
3633,id_6290,,,,,
3634,id_8757,3.0,3.0,3.0,4.5,"Dinner, Late Night"
3635,id_725,,,,,
3636,id_15,4.5,4.0,3.5,4.0,
3637,id_2795,3.5,3.0,3.0,3.0,"Breakfast, Lunch, Dinner"
3638,id_12673,,,,,"Lunch, Dinner"
3639,id_885,3.5,3.5,3.5,4.0,
3640,id_1184,,4.5,4.5,5.0,Drinks
3641,id_2922,,,,,"Breakfast, Lunch, Dinner"
3642,id_576,4.5,5.0,5.0,,
3643,id_152,4.5,4.0,4.5,4.0,"Lunch, Dinner, Late Night"
3644,id_430,,,,,
3645,id_5710,,,,,"Lunch, Dinner"
3646,id_1934,4.0,3.5,3.5,4.0,
3647,id_1036,4.5,4.5,4.0,,"Dinner, Lunch"
3648,id_1499,,,,,
3649,id_876,,,,,
3650,id_1058,,,,,Dinner
3651,id_7716,3.5,4.5,4.5,,"Lunch, Dinner"
3652,id_24,4.5,4.5,4.5,4.5,
3653,id_1855,,,,,
3654,id_13922,,,,,
3655,id_2444,,,,,"Lunch, Dinner"
3656,id_457,4.5,4.5,4.0,4.0,"Breakfast, Lunch, Brunch"
3657,id_4183,3.5,4.0,3.5,4.0,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
3658,id_13279,,,,,
3659,id_7790,,,,,
3660,id_15485,,,,,
3661,id_3745,4.0,4.0,4.0,,"Lunch, Dinner"
3662,id_1411,5.0,4.5,4.5,,"Dinner, Lunch"
3663,id_1722,3.0,2.5,2.5,,Dinner
3664,id_3617,,,,,"Dinner, Breakfast"
3665,id_13358,,,,,
3666,id_1956,,,,,
3667,id_4368,3.5,3.5,3.5,3.5,"Breakfast, Lunch, Dinner, Brunch, Late Night"
3668,id_7695,,,,,
3669,id_2057,4.0,4.0,3.5,,"Dinner, Lunch"
3670,id_1280,4.5,4.5,4.5,,Dinner
3671,id_1689,,,,,"Lunch, Dinner"
3672,id_889,,,,,
3673,id_8398,2.5,3.0,2.5,,"Lunch, Dinner"
3674,id_2505,,,,,
3675,id_2538,4.5,4.0,4.5,,"Lunch, Dinner"
3676,id_3349,,,,,"Breakfast, Lunch, Dinner"
3677,id_249,4.0,4.0,4.0,,"Lunch, Dinner, Brunch"
3678,id_209,4.0,4.5,4.0,4.5,
3679,id_538,4.5,4.5,4.0,,Dinner
3680,id_159,4.0,4.0,4.0,,
3681,id_1056,4.0,4.0,4.0,3.5,"Lunch, Dinner, Late Night"
3682,id_7250,,,,,
3683,id_270,4.0,4.0,4.0,4.0,
3684,id_961,3.5,3.0,3.0,3.0,Dinner
3685,id_3993,2.5,1.5,2.0,,Breakfast
3686,id_8073,,,,,
3687,id_4628,,,,,
3688,id_8573,,,,,"Brunch, Late Night, Drinks, Breakfast, Lunch, Dinner"
3689,id_344,4.5,4.5,4.5,,"Breakfast, Brunch, Lunch"
3690,id_612,4.0,4.0,4.5,3.5,"Breakfast, Brunch, Lunch"
3691,id_2353,3.0,3.5,3.0,,
3692,id_532,4.5,4.0,4.0,4.5,
3693,id_8163,3.0,2.5,3.5,3.5,"Late Night, Drinks"
3694,id_8126,,,,,"Lunch, Dinner"
3695,id_1830,,,,,
3696,id_431,4.0,4.0,4.5,,Breakfast
3697,id_4408,4.0,4.0,4.0,3.5,"Lunch, Dinner"
3698,id_2512,,,,,
3699,id_849,4.5,4.5,4.0,,"Lunch, Dinner, Brunch"
3700,id_2249,4.0,4.0,4.0,3.5,
3701,id_2456,4.5,4.5,4.5,4.5,Dinner
3702,id_5494,4.0,4.5,4.0,4.5,"Lunch, Dinner"
3703,id_191,4.0,4.0,4.0,4.0,"Breakfast, Lunch, Dinner, Brunch, Late Night"
3704,id_174,,,,,
3705,id_732,3.5,3.5,3.5,3.0,"Lunch, Dinner, Late Night"
3706,id_1890,,,,,
3707,id_3664,,,,,
3708,id_1054,3.5,4.0,3.5,3.5,
3709,id_2517,,,,,
3710,id_630,,,,,
3711,id_10454,,,,,
3712,id_2904,4.0,4.0,4.0,4.0,"Lunch, Dinner, Breakfast"
3713,id_866,3.5,4.0,3.5,3.5,"Lunch, Breakfast, Dinner"
3714,id_366,4.0,4.0,4.5,3.0,"Breakfast, Lunch, Dinner, Brunch"
3715,id_2847,4.5,4.5,4.5,,"Lunch, Dinner"
3716,id_5579,,,,,
3717,id_2436,3.0,2.5,3.0,,
3718,id_471,4.5,4.0,4.5,4.0,
3719,id_3329,4.0,4.0,3.5,4.5,"Breakfast, Lunch, Dinner, Brunch, Late Night, Drinks"
3720,id_115,4.5,4.5,4.0,,
3721,id_2064,,,,,
3722,id_977,,,,,
3723,id_652,,3.5,3.5,,Drinks
3724,id_641,,,,,
3725,id_398,,,,,
3726,id_16025,,,,,
3727,id_3,,,,,
3728,id_4287,,,,,
3729,id_1631,4.0,4.0,3.5,,
3730,id_12883,3.0,3.5,3.5,,"Lunch, Dinner"
3731,id_3338,,,,,
3732,id_5954,,,,,
3733,id_457,3.5,3.5,3.5,3.5,"Lunch, Dinner"
3734,id_808,4.5,4.0,3.5,4.0,
3735,id_10292,3.0,3.5,3.5,3.0,Breakfast
3736,id_1437,3.5,2.5,3.5,,
3737,id_508,4.0,4.0,3.5,3.5,"Lunch, Dinner"
3738,id_4389,4.0,3.5,4.0,4.0,"Lunch, Dinner, Late Night"
3739,id_5708,,,,,
3740,id_5955,,,,,
3741,id_1867,,,,,
3742,id_8640,1.5,2.0,1.5,,
3743,id_6964,3.0,3.0,3.0,,"Breakfast, Brunch"
3744,id_2908,,,,,
3745,id_3060,,,,,
3746,id_393,4.5,4.5,4.5,4.5,
3747,id_2949,,,,,
3748,id_2058,3.5,4.0,3.5,4.0,"Lunch, Dinner"
3749,id_1751,,,,,"Late Night, Drinks, Breakfast, Lunch, Dinner"
3750,id_14888,3.0,3.0,2.5,3.5,
3751,id_890,4.0,4.0,3.5,4.0,"Lunch, Dinner, Late Night"
3752,id_1046,,,,,Lunch
3753,id_3111,,,,,
3754,id_971,4.0,4.0,4.0,4.0,
3755,id_5260,3.5,4.5,4.0,4.5,"Lunch, Dinner, Drinks"
3756,id_223,,,,,
3757,id_9262,4.0,3.5,4.0,,"Lunch, Dinner"
3758,id_2821,3.5,3.5,3.5,3.0,
3759,id_8783,,,,,
3760,id_4554,,,,,
3761,id_516,4.5,4.0,3.5,,
3762,id_735,,,,,
3763,id_643,5.0,5.0,5.0,,"Late Night, Drinks, Lunch, Dinner"
3764,id_399,4.0,4.5,4.0,4.5,
3765,id_11314,3.5,3.5,4.0,3.0,
3766,id_277,,,,,
3767,id_1377,,,,,
3768,id_1657,3.5,3.5,3.5,4.0,
3769,id_14256,3.5,2.5,3.0,,"Lunch, Dinner"
3770,id_7043,4.5,4.5,4.0,4.5,"Lunch, Dinner, Drinks, Late Night"
3771,id_3182,3.5,3.5,3.5,3.0,"Lunch, Dinner"
3772,id_7687,3.0,3.0,2.5,3.5,"Breakfast, Lunch, Late Night"
3773,id_1433,,,,,
3774,id_912,4.0,4.0,4.5,3.5,"Lunch, Dinner"
3775,id_6112,,,,,
3776,id_4868,,,,,
3777,id_2565,3.5,4.0,3.5,,Dinner
3778,id_6136,,,,,
3779,id_3027,4.5,4.5,4.0,4.5,"Lunch, Dinner"
3780,id_9675,4.5,5.0,5.0,,
3781,id_1030,4.5,4.5,4.5,4.0,"Lunch, Dinner, Late Night"
3782,id_3899,4.5,4.5,4.5,4.5,
3783,id_4172,,,,,"Lunch, Dinner"
3784,id_1535,4.0,4.0,3.5,4.0,
3785,id_4506,4.5,4.5,4.5,4.0,
3786,id_773,4.0,3.5,4.0,4.0,
3787,id_57,4.5,4.5,4.5,4.5,"Lunch, Dinner, Late Night"
3788,id_8775,3.5,3.0,3.5,,"Lunch, Dinner, Late Night"
3789,id_1411,3.0,3.5,3.0,3.5,
3790,id_872,,,,,
3791,id_1630,4.0,3.5,3.5,3.5,
3792,id_15111,3.0,3.5,3.0,3.0,
3793,id_1240,4.0,3.5,3.5,3.5,"Lunch, Dinner"
3794,id_1675,4.0,4.0,3.5,,
3795,id_10926,,,,,
3796,id_10102,4.0,4.5,4.5,,"Lunch, Dinner"
3797,id_1680,3.5,3.5,3.5,4.0,"Dinner, Late Night"
3798,id_91,4.5,4.5,4.0,4.5,"Lunch, Dinner, Late Night"
3799,id_214,4.0,3.5,3.5,3.5,"Lunch, Dinner"
3800,id_918,4.5,4.5,4.5,,
3801,id_6648,3.0,3.5,3.0,2.5,"Lunch, Drinks"
3802,id_287,,,,,
3803,id_719,4.0,4.0,4.0,,"Lunch, Dinner"
3804,id_6847,4.5,4.5,4.0,,
3805,id_2293,4.5,4.0,4.0,4.0,
3806,id_5927,,,,,"Dinner, Breakfast, Lunch"
3807,id_8223,,,,,"Breakfast, Lunch, Dinner"
3808,id_4036,3.5,3.5,4.0,3.5,"Dinner, Brunch, Late Night"
3809,id_7287,,,,,"Breakfast, Lunch, Dinner"
3810,id_2468,,,,,
3811,id_6527,,,,,Breakfast
3812,id_2344,3.5,3.5,4.0,,
3813,id_1850,,,,,
3814,id_571,5.0,5.0,4.5,,"Dinner, Drinks"
3815,id_5750,,,,,
3816,id_3244,4.5,4.0,4.5,,"Lunch, Dinner"
3817,id_507,4.5,4.5,3.5,4.5,
3818,id_1222,,,,,
3819,id_2678,,,,,
3820,id_1321,4.0,4.0,4.5,3.5,"Lunch, Dinner"
3821,id_818,3.0,3.0,2.5,3.5,
3822,id_785,4.5,4.5,4.5,,"Dinner, Lunch"
3823,id_5391,3.5,3.5,4.0,,"Dinner, Brunch"
3824,id_2477,,,,,
3825,id_11015,4.0,4.0,4.0,3.0,"Lunch, Breakfast, Dinner"
3826,id_14498,,,,,"Breakfast, Lunch, Brunch"
3827,id_3280,,,,,
3828,id_3793,4.0,3.5,3.5,3.5,"Lunch, Dinner"
3829,id_5372,,,,,
3830,id_2595,4.5,4.5,4.0,4.5,"Dinner, Lunch, Late Night"
3831,id_792,,,,,
3832,id_3516,3.5,3.5,3.0,,
3833,id_839,4.5,4.0,4.0,,"Breakfast, Lunch, Dinner"
3834,id_1237,3.5,4.0,4.0,4.5,"Dinner, Late Night, Drinks"
3835,id_734,3.5,4.0,3.5,4.0,"Lunch, Dinner, Brunch"
3836,id_6408,4.0,4.5,4.0,4.5,"Breakfast, Dinner, Late Night, Drinks"
3837,id_3675,,,,,
3838,id_1610,,,,,
3839,id_35,4.5,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
3840,id_141,4.5,4.0,4.0,3.5,
3841,id_16268,,,,,
3842,id_1299,,,,,
3843,id_4825,3.5,3.5,3.5,3.5,"Lunch, Dinner"
3844,id_327,4.0,4.0,4.0,3.5,
3845,id_2203,,,,,
3846,id_6926,4.0,4.0,4.0,3.5,"Dinner, Lunch"
3847,id_853,4.0,3.5,4.5,,
3848,id_7295,,,,,
3849,id_5031,3.5,3.5,3.5,3.5,"Lunch, Dinner"
3850,id_726,4.5,4.5,4.5,4.0,
3851,id_1497,4.5,3.5,4.0,3.5,"Lunch, Dinner"
3852,id_2809,,,,,"Breakfast, Lunch, Dinner"
3853,id_394,4.0,4.0,3.5,4.0,
3854,id_4777,,,,,
3855,id_473,5.0,4.5,4.5,4.0,"Lunch, Dinner"
3856,id_1347,,,,,
3857,id_5086,3.5,4.0,4.0,,"Lunch, Dinner"
3858,id_1463,3.5,3.0,3.5,3.0,
3859,id_5037,4.0,4.5,4.5,4.0,"Dinner, Lunch"
3860,id_243,4.0,3.5,3.5,3.5,"Lunch, Dinner, Late Night"
3861,id_3719,4.0,3.0,3.5,,"Breakfast, Lunch, Dinner, Brunch"
3862,id_5,4.5,4.5,4.0,,
3863,id_1029,4.5,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
3864,id_7585,,,,,
3865,id_4497,,,,,"Breakfast, Brunch, Late Night, Drinks, Lunch, Dinner"
3866,id_118,,,,,
3867,id_2369,,,,,"Dinner, Lunch, Late Night, Drinks"
3868,id_1309,4.0,4.0,4.0,4.5,
3869,id_103,4.5,4.5,4.5,,
3870,id_2185,,,,,
3871,id_58,4.0,4.0,4.0,4.0,
3872,id_416,4.5,4.5,4.5,3.5,"Lunch, Dinner"
3873,id_331,4.0,4.0,4.0,4.0,
3874,id_11581,,,,,
3875,id_1770,,,,,
3876,id_6238,4.0,4.0,4.0,3.5,"Lunch, Dinner"
3877,id_11707,,,,,"Lunch, Dinner"
3878,id_12630,,,,,"Breakfast, Lunch, Dinner"
3879,id_4239,,,,,
3880,id_847,4.0,4.0,4.0,,"Lunch, Breakfast, Brunch"
3881,id_2882,,,,,
3882,id_3169,,,,,
3883,id_1272,,,,,
3884,id_1205,,,,,"Breakfast, Lunch, Dinner"
3885,id_6862,3.5,4.0,3.5,3.5,"Lunch, Dinner"
3886,id_8747,,,,,
3887,id_1553,4.5,4.0,4.0,4.0,
3888,id_2051,,,,,
3889,id_899,4.5,4.5,4.0,3.5,"Lunch, Dinner"
3890,id_5304,3.5,3.5,3.5,4.0,"Breakfast, Lunch, Dinner, Brunch"
3891,id_722,4.0,4.0,4.0,4.5,
3892,id_2039,3.0,3.5,3.0,,"Breakfast, Lunch, Dinner"
3893,id_3342,,,,,
3894,id_13606,,,,,
3895,id_3890,,,,,
3896,id_2602,,,,,"Lunch, Dinner"
3897,id_1377,,,,,"Lunch, Dinner"
3898,id_3690,3.5,3.5,4.0,3.0,
3899,id_3890,5.0,5.0,5.0,,"Dinner, Lunch, Brunch"
3900,id_9578,,,,,"Lunch, Dinner"
3901,id_6533,,,,,
3902,id_2535,,,,,
3903,id_1471,4.5,4.5,4.0,4.0,
3904,id_970,,,,,
3905,id_5820,4.0,4.0,3.5,4.5,"Lunch, Dinner, Late Night"
3906,id_1883,4.0,4.0,3.5,3.5,"Lunch, Dinner, Late Night"
3907,id_944,,,,,
3908,id_2158,,,,,
3909,id_7902,,,,,
3910,id_2751,,,,,
3911,id_4668,,,,,
3912,id_529,4.0,4.0,3.5,4.0,"Dinner, Lunch"
3913,id_1949,3.5,4.0,3.5,,Dinner
3914,id_1130,4.5,4.5,4.5,4.5,
3915,id_3477,3.5,3.5,3.5,3.5,"Lunch, Dinner"
3916,id_2254,4.5,4.5,4.5,,"Dinner, Lunch"
3917,id_1373,4.5,4.5,5.0,,
3918,id_2881,3.0,3.5,3.5,,
3919,id_9590,,4.0,4.0,,Drinks
3920,id_7879,5.0,4.5,5.0,,"Lunch, Dinner"
3921,id_6245,,,,,
3922,id_1215,4.0,4.0,4.0,,
3923,id_2080,,,,,
3924,id_2265,5.0,5.0,5.0,,
3925,id_8463,3.5,3.5,3.5,3.5,Late Night
3926,id_1372,4.0,3.5,4.0,,"Lunch, Dinner"
3927,id_10088,,,,,
3928,id_8234,,,,,
3929,id_611,,,,,
3930,id_895,4.5,5.0,4.5,,
3931,id_324,4.5,4.5,4.5,,
3932,id_151,,,,,
3933,id_888,4.0,4.5,4.0,,"Lunch, Brunch, Drinks, Breakfast"
3934,id_1454,5.0,5.0,5.0,,Dinner
3935,id_1058,,,,,
3936,id_573,4.5,4.5,4.5,4.5,"Lunch, Dinner, Drinks"
3937,id_4039,,,,,
3938,id_2539,4.0,4.5,4.0,,
3939,id_8362,3.5,3.5,4.0,2.5,
3940,id_656,,,,,
3941,id_1297,5.0,5.0,5.0,,"Breakfast, Brunch, Lunch, Dinner"
3942,id_5646,3.5,3.5,3.5,3.5,
3943,id_1483,1.5,1.5,1.5,3.0,
3944,id_3788,4.0,3.5,3.5,4.0,"Breakfast, Lunch, Brunch"
3945,id_402,4.5,4.0,4.0,3.5,"Lunch, Dinner"
3946,id_1270,4.0,3.5,4.0,,"Lunch, Dinner"
3947,id_1368,4.0,4.0,4.0,3.5,"Lunch, Dinner"
3948,id_448,4.0,4.0,4.5,4.0,"Lunch, Dinner"
3949,id_2295,,,,,
3950,id_1841,3.5,3.5,3.5,,"Lunch, Dinner"
3951,id_5836,4.0,3.5,3.5,4.0,
3952,id_358,4.0,3.5,3.5,4.0,"Lunch, Dinner, Late Night"
3953,id_592,,,,,"Breakfast, Lunch, Dinner"
3954,id_734,4.0,4.0,3.5,3.5,
3955,id_4168,,,,,"Breakfast, Lunch, Dinner"
3956,id_2785,4.5,4.5,4.5,,"Lunch, Brunch"
3957,id_8515,,,,,
3958,id_8399,,,,,
3959,id_1746,,,,,
3960,id_3417,,,,,
3961,id_846,3.0,3.5,3.5,3.5,"Lunch, Dinner"
3962,id_3568,,,,,
3963,id_1635,,,,,"Lunch, Dinner"
3964,id_2195,4.5,4.0,4.0,4.0,"Dinner, Lunch"
3965,id_610,4.5,4.0,4.0,4.0,"Lunch, Dinner"
3966,id_745,,,,,
3967,id_2968,,,,,
3968,id_1132,5.0,5.0,5.0,,Breakfast
3969,id_977,,,,,
3970,id_1367,4.0,4.0,4.0,4.0,"Lunch, Dinner, Late Night"
3971,id_193,4.5,4.0,4.5,,"Lunch, Dinner, Brunch"
3972,id_780,4.0,4.5,4.0,,"Dinner, Lunch"
3973,id_985,,,,,"Breakfast, Lunch, Dinner, Drinks"
3974,id_919,3.5,3.5,3.0,3.5,
3975,id_6158,4.5,4.5,4.5,,"Lunch, Dinner"
3976,id_1549,,,,,
3977,id_382,4.5,5.0,4.5,,"Late Night, Drinks"
3978,id_4105,4.0,4.5,4.0,,Lunch
3979,id_153,,,,,
3980,id_10879,,,,,
3981,id_2966,,,,,"Breakfast, Dinner, Lunch"
3982,id_1858,,,,,
3983,id_7261,3.5,3.5,3.5,,"Lunch, Dinner"
3984,id_3904,,,,,
3985,id_1727,,,,,
3986,id_878,4.5,4.0,4.5,,
3987,id_1892,4.5,4.5,4.0,4.0,
3988,id_941,3.5,4.0,3.0,,Dinner
3989,id_3408,4.0,4.5,4.5,4.5,"Breakfast, Lunch, Dinner, Late Night"
3990,id_2327,4.0,3.5,4.0,3.0,"Lunch, Dinner"
3991,id_3708,,,,,"Dinner, Late Night, Drinks, Lunch"
3992,id_1090,3.5,3.5,3.0,4.0,"Dinner, Lunch"
